id_realizacao;tipo_dia;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;subtensao_manhã;sobretensao_manhã;subtensao_tarde;sobretensao_tarde;subtensao_noite;sobretensao_noite;subtensao_madrugada;sobretensao_madrugada;subtensao_bess_carga;sobretensao_bess_carga;subtensao_bess_pós_carga_pré_descarga;sobretensao_bess_pós_carga_pré_descarga;subtensao_bess_descarga;sobretensao_bess_descarga;subtensao_bess_fora_de_operacao;sobretensao_bess_fora_de_operacao;horas_com_erro_max_control;horas_com_voltvar_ativo;pen_pct
443;ceu_aberto;5;1592,1;5;557,23;4;7;2;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
444;parcialmente_nublado;5;1592,11;5;557,23;3;7;1;6;2;6;2;0;3;7;1;6;1;6;2;7;0;24;90
445;parcialmente_nublado;5;1592,09;5;557,24;1;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;24;90
446;ceu_aberto;5;1592,1;5;557,24;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;19;90
447;ceu_aberto;5;1592,11;5;557,23;3;7;4;7;2;6;2;2;4;7;1;7;1;6;3;9;0;19;90
448;ceu_aberto;5;1592,11;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
449;parcialmente_nublado;5;1592,1;5;557,22;4;7;2;9;2;6;2;0;4;7;1;9;1;6;2;7;0;24;90
450;parcialmente_nublado;5;1592,1;5;557,24;1;7;4;7;2;6;2;0;4;7;1;6;1;6;2;7;0;24;90
451;ceu_aberto;5;1592,11;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
452;nublado;5;1592,1;5;557,23;1;9;1;5;2;6;2;0;1;7;1;0;1;6;2;9;0;21;90
453;parcialmente_nublado;5;1592,1;5;557,24;4;7;2;7;2;6;2;0;4;7;1;7;1;6;2;7;0;24;90
454;parcialmente_nublado;5;1592,09;5;557,24;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
455;parcialmente_nublado;5;1592,1;5;557,24;1;7;4;7;2;6;2;0;4;7;1;6;1;6;2;7;0;24;90
456;parcialmente_nublado;5;1592,1;5;557,23;1;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
457;ceu_aberto;5;1592,09;5;557,2299999999999;2;10;2;7;2;6;2;0;2;7;1;7;1;6;2;10;0;19;90
458;parcialmente_nublado;5;1592,1;5;557,24;2;7;2;6;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
459;ceu_aberto;5;1592,09;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
460;parcialmente_nublado;5;1592,1;5;557,24;4;7;2;8;2;6;2;0;4;7;1;8;1;6;2;7;0;24;90
461;ceu_aberto;5;1592,11;5;557,23;8;7;8;7;2;6;2;2;8;7;1;7;1;6;5;9;0;19;90
462;nublado;5;1592,1;5;557,2399999999999;1;7;1;7;2;6;2;0;1;7;1;6;1;6;2;7;0;21;90
463;ceu_aberto;5;1592,11;5;557,23;3;7;3;7;2;6;2;0;3;7;1;7;1;6;3;7;0;19;90
464;parcialmente_nublado;5;1592,09;5;557,24;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
465;parcialmente_nublado;5;1592,1;5;557,24;2;9;1;7;2;6;2;0;2;7;1;6;1;6;2;9;0;24;90
466;ceu_aberto;5;1592,1;5;557,22;6;7;6;7;2;6;2;0;6;7;1;7;1;6;7;7;0;19;90
467;ceu_aberto;5;1592,1;5;557,24;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
468;ceu_aberto;5;1592,1;5;557,24;4;7;2;7;2;5;2;2;4;7;1;7;1;5;2;9;0;19;90
469;ceu_aberto;5;1592,1;5;557,24;2;7;4;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
470;ceu_aberto;5;1592,11;5;557,24;2;7;6;7;2;6;2;0;6;7;1;7;1;6;2;7;0;19;90
471;parcialmente_nublado;5;1592,1;5;557,23;4;7;8;7;2;6;2;0;8;7;1;6;1;6;2;7;0;24;90
472;ceu_aberto;5;1592,1;5;557,23;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;19;90
473;ceu_aberto;5;1592,1;5;557,22;12;7;3;7;2;6;2;0;12;7;1;7;1;6;9;7;0;19;90
474;parcialmente_nublado;5;1592,11;5;557,22;4;7;2;7;2;6;2;0;4;7;1;6;1;6;2;7;0;24;90
475;nublado;5;1592,11;5;557,24;1;8;1;6;2;6;2;0;1;7;1;6;1;6;2;8;0;21;90
476;parcialmente_nublado;5;1592,1;5;557,23;6;7;1;6;2;6;2;0;6;7;1;6;1;6;2;7;0;24;90
477;ceu_aberto;5;1592,1;5;557,23;4;7;3;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
478;ceu_aberto;5;1592,09;5;557,23;2;7;2;7;2;6;2;0;2;7;1;7;1;6;2;7;0;19;90
479;ceu_aberto;5;1592,1;5;557,23;22;7;3;7;2;6;2;0;22;7;1;7;1;6;2;7;0;19;90
480;parcialmente_nublado;5;1592,09;5;557,25;1;7;1;7;2;6;2;0;1;7;1;7;1;6;2;7;0;24;90
481;ceu_aberto;5;1592,1;5;557,24;3;7;19;7;2;6;2;2;19;7;1;7;1;6;2;9;0;19;90
482;parcialmente_nublado;5;1592,1;5;557,23;1;7;1;6;2;6;2;0;1;7;1;6;1;6;2;7;0;24;90
483;parcialmente_nublado;5;1592,1;5;557,23;1;7;2;6;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
484;ceu_aberto;5;1592,1;5;557,23;8;7;8;7;2;6;2;0;8;7;1;7;1;6;5;7;0;19;90
485;parcialmente_nublado;5;1592,1;5;557,24;4;7;2;7;2;6;2;0;4;7;1;6;1;6;2;7;0;24;90
486;nublado;5;1592,11;5;557,23;1;7;1;6;2;6;2;0;1;6;1;6;1;6;2;7;0;21;90
487;ceu_aberto;5;1592,11;5;557,24;6;7;6;7;2;6;2;0;6;7;1;6;1;6;2;7;0;19;90
488;ceu_aberto;5;1592,11;5;557,2199999999999;2;7;3;7;2;6;2;0;3;7;1;7;1;6;2;7;0;19;90
489;parcialmente_nublado;5;1592,1;5;557,24;2;7;6;7;2;6;2;0;6;7;1;6;1;6;2;7;0;24;90
490;ceu_aberto;5;1592,09;5;557,23;2;7;3;7;2;6;2;0;3;7;1;7;1;6;2;7;0;19;90
491;ceu_aberto;5;1592,1;5;557,24;2;7;4;7;2;6;2;0;4;7;1;7;1;6;2;7;0;19;90
492;ceu_aberto;5;1592,11;5;557,24;6;9;6;7;2;6;2;0;6;7;1;7;1;6;3;9;0;19;90
493;nublado;5;1592,11;5;557,22;1;7;1;6;2;6;2;0;1;6;1;6;1;6;2;7;0;21;90
494;parcialmente_nublado;5;1592,1;5;557,23;2;7;2;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
495;parcialmente_nublado;5;1592,1;5;557,23;2;7;1;7;2;6;2;0;2;7;1;6;1;6;2;7;0;24;90
496;parcialmente_nublado;5;1592,11;5;557,23;1;7;4;7;2;6;2;0;4;7;1;6;1;6;2;7;0;24;90
497;parcialmente_nublado;5;1592,1;5;557,23;1;7;1;7;2;6;2;0;1;7;1;7;1;6;2;7;0;24;90
498;parcialmente_nublado;5;1592,1;5;557,2299999999999;1;7;3;7;2;6;2;0;3;7;1;6;1;6;2;7;0;24;90
499;nublado;5;1592,1;5;557,24;1;7;1;7;2;6;2;0;1;6;1;7;1;6;2;7;0;21;90
500;ceu_aberto;5;1592,1;5;557,24;6;7;3;7;2;6;2;0;6;7;1;6;1;6;2;7;0;19;90
