id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
224;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0374;0,2191;0,4866;0,7244;0,8611;1,0;0,8481;0,7915;0,6578;0,4907;0,2538;0,048;0,002;0,0003;0,0;0,0;0,0;0,0001
225;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0102;0,1134;0,1991;0,4391;0,5567;0,6846;0,8289;0,5319;0,5974;0,5492;0,3513;0,2142;0,0675;0,004;0,0;0,0002;0,0021;0,0016;0,0016
226;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0512;0,1974;0,3938;0,7384;0,8826;0,9287;1,0;0,8472;0,8207;0,4608;0,26;0,0474;0,0017;0,0003;0,0;0,0;0,0;0,0001
227;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0446;0,1793;0,5011;0,6672;0,8335;1,0;0,9272;0,8328;0,6557;0,4429;0,2292;0,043;0,002;0,0003;0,0;0,0;0,0;0,0001
228;parcialmente_nublado;0,0009;0,0009;0,0012;0,001;0,0008;0,0041;0,047;0,1738;0,3757;0,5743;0,8891;0,9211;0,929;0,5703;0,5435;0,3541;0,2097;0,049;0,0051;0,0008;0,0005;0,0003;0,0004;0,0004
229;parcialmente_nublado;0,0011;0,0008;0,0011;0,0011;0,0009;0,0047;0,0505;0,1782;0,37;0,6696;0,8463;1,0;0,9205;0,7079;0,5138;0,4276;0,1943;0,0564;0,0053;0,0009;0,0006;0,0004;0,0004;0,0004
230;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0444;0,2194;0,4671;0,7371;0,8963;0,9131;0,8971;0,923;0,6582;0,4784;0,2647;0,0476;0,0021;0,0003;0,0;0,0;0,0;0,0001
231;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0415;0,2108;0,429;0,7044;1,0;1,0;0,9862;0,8276;0,8241;0,5219;0,2377;0,0496;0,0021;0,0003;0,0;0,0;0,0;0,0001
232;parcialmente_nublado;0,001;0,001;0,001;0,0011;0,0008;0,0033;0,0599;0,1731;0,468;0,5592;0,7635;0,8218;0,8162;0,7155;0,6265;0,5009;0,1758;0,0483;0,0051;0,0007;0,0006;0,0004;0,0005;0,0004
233;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0476;0,2042;0,4438;0,6638;0,8539;0,9933;1,0;0,7711;0,6442;0,4776;0,2332;0,0436;0,002;0,0003;0,0;0,0;0,0;0,0001
234;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0446;0,2186;0,4319;0,6951;0,851;1,0;0,8837;0,937;0,7029;0,4791;0,211;0,0453;0,002;0,0003;0,0;0,0;0,0;0,0001
235;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0449;0,2041;0,4243;0,711;0,8708;0,9878;0,9732;1,0;0,6764;0,4669;0,2676;0,0521;0,0021;0,0003;0,0;0,0;0,0;0,0001
236;parcialmente_nublado;0,0009;0,0008;0,0012;0,0012;0,0007;0,0048;0,0542;0,1456;0,4277;0,5678;0,818;0,8728;0,956;0,7454;0,5638;0,409;0,2043;0,0455;0,0041;0,0009;0,0006;0,0004;0,0005;0,0004
237;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0475;0,2347;0,3924;0,6348;0,7572;1,0;0,9681;0,9392;0,678;0,5459;0,2602;0,0468;0,0021;0,0003;0,0;0,0;0,0;0,0001
238;parcialmente_nublado;0,0011;0,001;0,0012;0,001;0,0006;0,0036;0,0543;0,2033;0,4031;0,5684;0,8235;0,8426;0,9636;0,8049;0,5635;0,3854;0,1743;0,0596;0,0061;0,001;0,0006;0,0004;0,0004;0,0005
239;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0113;0,1068;0,2864;0,4924;0,3656;0,6066;0,766;0,5376;0,5704;0,4891;0,322;0,1909;0,0581;0,0039;0,0;0,0002;0,0014;0,0016;0,0022
240;parcialmente_nublado;0,0011;0,0008;0,0013;0,0009;0,0009;0,0031;0,051;0,2458;0,3707;0,532;0,7674;0,8279;0,8863;0,9033;0,7171;0,3623;0,2331;0,0548;0,0051;0,0006;0,0006;0,0004;0,0004;0,0004
241;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0479;0,2094;0,4488;0,6452;0,9543;0,8639;0,8792;0,9062;0,6847;0,4461;0,2507;0,0368;0,0021;0,0003;0,0;0,0;0,0;0,0001
242;parcialmente_nublado;0,0008;0,0009;0,0014;0,0012;0,0008;0,0041;0,0537;0,2106;0,3687;0,5955;0,8593;0,8596;0,9058;0,7625;0,6727;0,419;0,2306;0,049;0,005;0,0007;0,0006;0,0004;0,0004;0,0004
243;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0445;0,1983;0,4169;0,7359;0,8594;0,9815;0,9455;0,8572;0,6984;0,4786;0,2197;0,046;0,002;0,0003;0,0;0,0;0,0;0,0001
244;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0452;0,2356;0,4466;0,7114;0,9174;1,0;1,0;0,9126;0,6946;0,5086;0,217;0,0407;0,002;0,0003;0,0;0,0;0,0;0,0001
245;parcialmente_nublado;0,0012;0,001;0,0011;0,0009;0,0006;0,0049;0,0555;0,1725;0,414;0,5362;0,6951;1,0;0,7131;0,6398;0,6304;0,4668;0,1682;0,0448;0,0043;0,0006;0,0006;0,0005;0,0005;0,0003
246;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0401;0,2119;0,4915;0,7258;0,8981;0,9954;1,0;0,865;0,7745;0,5097;0,2388;0,046;0,0023;0,0003;0,0;0,0;0,0;0,0001
247;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0419;0,1956;0,487;0,7388;0,911;1,0;0,9982;0,8953;0,655;0,5086;0,2716;0,0451;0,0021;0,0003;0,0;0,0;0,0;0,0001
248;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0126;0,1019;0,2827;0,3578;0,6339;0,654;0,5825;0,6034;0,48;0,5052;0,3213;0,1823;0,066;0,0043;0,0;0,0002;0,0017;0,0014;0,0013
249;parcialmente_nublado;0,0009;0,001;0,0011;0,0013;0,0008;0,0042;0,0622;0,2095;0,4156;0,5557;0,7486;0,9355;0,7227;0,6941;0,6682;0,3925;0,1567;0,0472;0,005;0,0007;0,0006;0,0004;0,0004;0,0003
250;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0127;0,0813;0,3115;0,3403;0,4468;0,5908;0,6629;0,5679;0,5308;0,619;0,3521;0,2855;0,0366;0,0041;0,0;0,0002;0,0013;0,0016;0,0022
251;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0472;0,2181;0,4304;0,7459;0,9348;0,8505;1,0;1,0;0,8412;0,5271;0,2666;0,0513;0,0021;0,0003;0,0;0,0;0,0;0,0001
252;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,044;0,2222;0,4318;0,7327;0,8256;0,9973;1,0;0,8813;0,7576;0,5422;0,222;0,0464;0,002;0,0003;0,0;0,0;0,0;0,0001
253;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0428;0,2205;0,4373;0,6904;0,9106;1,0;0,9895;0,934;0,722;0,4659;0,2549;0,0494;0,0022;0,0003;0,0;0,0;0,0;0,0001
254;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0117;0,0867;0,2958;0,3097;0,5549;0,8357;0,6857;0,7535;0,4481;0,3907;0,2802;0,2186;0,058;0,0035;0,0;0,0002;0,0014;0,0018;0,0014
255;parcialmente_nublado;0,0009;0,0007;0,0009;0,001;0,0009;0,0044;0,055;0,1795;0,4078;0,6319;0,6173;0,9179;0,8768;0,6675;0,5855;0,4036;0,1705;0,0434;0,005;0,001;0,0006;0,0004;0,0003;0,0004
256;parcialmente_nublado;0,0009;0,0009;0,0011;0,0011;0,0008;0,0041;0,0483;0,2187;0,274;0,7343;0,7414;0,8347;1,0;0,8771;0,61;0,4157;0,1697;0,0588;0,0051;0,0009;0,0006;0,0004;0,0004;0,0003
257;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0429;0,2151;0,4316;0,7614;0,8981;0,9946;0,8826;0,9088;0,7381;0,4598;0,2131;0,0504;0,0022;0,0003;0,0;0,0;0,0;0,0001
258;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0414;0,2111;0,496;0,6566;0,8327;1,0;0,8975;0,8219;0,7896;0,51;0,2716;0,0525;0,0021;0,0003;0,0;0,0;0,0;0,0001
259;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0381;0,1913;0,4542;0,6281;0,9344;1,0;1,0;0,8967;0,7045;0,4109;0,2269;0,0491;0,0021;0,0003;0,0;0,0;0,0;0,0001
260;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0456;0,2092;0,4779;0,7355;0,8787;1,0;0,8881;0,7203;0,7506;0,4625;0,2534;0,0465;0,0019;0,0003;0,0;0,0;0,0;0,0001
261;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0414;0,224;0,4448;0,7423;0,7843;1,0;1,0;1,0;0,6963;0,5634;0,2466;0,0474;0,0021;0,0003;0,0;0,0;0,0;0,0001
262;parcialmente_nublado;0,0009;0,0007;0,0011;0,0011;0,0009;0,0039;0,0516;0,1774;0,3597;0,6096;0,8898;0,596;0,9313;0,8942;0,5168;0,4449;0,1921;0,049;0,0039;0,0008;0,0007;0,0004;0,0004;0,0005
263;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0442;0,2299;0,4647;0,6849;0,8958;0,9576;0,8678;0,7736;0,7553;0,5222;0,2315;0,0479;0,0021;0,0003;0,0;0,0;0,0;0,0001
264;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0442;0,2281;0,477;0,7143;0,8783;1,0;0,9901;0,8287;0,7044;0,5499;0,2418;0,0461;0,002;0,0003;0,0;0,0;0,0;0,0001
265;nublado;0,0005;0,0;0,0;0,0001;0,0;0,014;0,1062;0,1943;0,4185;0,4375;0,7193;0,6272;0,66;0,401;0,2876;0,2928;0,2198;0,0493;0,0042;0,0;0,0003;0,0021;0,002;0,0017
266;parcialmente_nublado;0,0008;0,0008;0,001;0,0011;0,0007;0,0047;0,0572;0,1861;0,3991;0,686;0,8289;0,8163;0,9308;0,6862;0,5609;0,3944;0,2042;0,049;0,006;0,0007;0,0006;0,0004;0,0004;0,0004
267;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,043;0,209;0,4433;0,6868;0,952;1,0;0,9107;0,8252;0,7585;0,4899;0,227;0,0355;0,002;0,0003;0,0;0,0;0,0;0,0001
268;parcialmente_nublado;0,0009;0,0009;0,0013;0,0011;0,0009;0,0038;0,0618;0,1999;0,3371;0,6472;0,7351;0,8341;0,7903;0,7284;0,5713;0,4298;0,1865;0,0489;0,0055;0,0008;0,0005;0,0005;0,0003;0,0004
269;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0425;0,2358;0,4455;0,7676;0,9201;0,9072;1,0;0,8635;0,7134;0,5169;0,2566;0,0492;0,002;0,0003;0,0;0,0;0,0;0,0001
270;parcialmente_nublado;0,001;0,0008;0,001;0,0011;0,0007;0,0044;0,0579;0,1582;0,3465;0,5742;0,5783;0,7976;0,8277;0,8336;0,621;0,3144;0,2118;0,0562;0,0054;0,0008;0,0006;0,0004;0,0004;0,0004
271;parcialmente_nublado;0,0011;0,0009;0,0009;0,0012;0,0007;0,0039;0,0501;0,1897;0,4966;0,6735;0,8638;0,9868;0,8396;0,7001;0,5156;0,4199;0,1756;0,0507;0,0055;0,0009;0,0005;0,0004;0,0005;0,0005
272;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0463;0,1925;0,4043;0,7034;0,8913;1,0;1,0;0,8024;0,7629;0,4987;0,2411;0,0438;0,002;0,0003;0,0;0,0;0,0;0,0001
273;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0431;0,2212;0,4262;0,7156;0,874;1,0;0,9997;0,8735;0,7372;0,4698;0,2415;0,0383;0,0019;0,0003;0,0;0,0;0,0;0,0001
274;parcialmente_nublado;0,001;0,001;0,0012;0,0011;0,0008;0,0047;0,0502;0,1776;0,435;0,7441;0,8983;0,7518;0,8546;0,8963;0,6397;0,3224;0,2067;0,0545;0,0061;0,0006;0,0006;0,0004;0,0004;0,0004
275;parcialmente_nublado;0,0011;0,0008;0,0008;0,0012;0,001;0,0039;0,0555;0,179;0,4382;0,567;0,8595;0,829;0,9452;0,6308;0,704;0,4551;0,1714;0,0544;0,0055;0,0009;0,0006;0,0005;0,0004;0,0004
276;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,047;0,2458;0,3992;0,6495;0,9008;0,8882;0,9963;0,9072;0,7083;0,4917;0,2524;0,0459;0,0019;0,0002;0,0;0,0;0,0;0,0001
277;parcialmente_nublado;0,001;0,0009;0,0011;0,0011;0,0009;0,003;0,0447;0,209;0,4116;0,713;0,8004;0,886;0,7467;0,9024;0,6155;0,3552;0,1651;0,0471;0,0048;0,0009;0,0006;0,0003;0,0005;0,0004
278;parcialmente_nublado;0,0011;0,001;0,001;0,001;0,0009;0,0046;0,0499;0,1895;0,4121;0,4925;0,7233;1,0;0,8687;0,8396;0,6631;0,4285;0,2128;0,0554;0,0042;0,0009;0,0006;0,0004;0,0004;0,0003
279;parcialmente_nublado;0,0012;0,0011;0,0014;0,0009;0,0007;0,0052;0,0465;0,1682;0,4155;0,5392;0,8221;0,7833;0,7871;0,7438;0,4544;0,3936;0,1995;0,059;0,0064;0,0008;0,0006;0,0003;0,0005;0,0004
280;parcialmente_nublado;0,0009;0,0009;0,0013;0,0012;0,0008;0,004;0,0671;0,2486;0,4067;0,5968;0,7488;0,7919;0,8777;0,9332;0,505;0,3719;0,2136;0,0542;0,0054;0,0011;0,0006;0,0004;0,0004;0,0004
281;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0432;0,2242;0,4124;0,6756;0,8254;0,8984;0,9266;0,8493;0,691;0,4695;0,2443;0,0449;0,0021;0,0003;0,0;0,0;0,0;0,0001
282;parcialmente_nublado;0,001;0,0008;0,0009;0,0012;0,0008;0,0041;0,058;0,2135;0,3572;0,6601;0,8415;0,8853;1,0;0,7362;0,5947;0,3367;0,2178;0,0425;0,0053;0,0009;0,0006;0,0004;0,0004;0,0004
283;parcialmente_nublado;0,001;0,0008;0,0012;0,0013;0,0007;0,0034;0,0405;0,2156;0,375;0,5631;0,6923;0,887;0,9578;0,7502;0,5934;0,3803;0,1825;0,0673;0,0053;0,0009;0,0006;0,0004;0,0003;0,0004
284;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0479;0,2071;0,4067;0,7239;0,9302;1,0;1,0;0,9045;0,8067;0,4949;0,2178;0,0529;0,0022;0,0003;0,0;0,0;0,0;0,0001
285;parcialmente_nublado;0,0011;0,0009;0,0011;0,0012;0,0009;0,0041;0,0513;0,1857;0,3372;0,679;0,8882;1,0;1,0;0,7598;0,5016;0,5001;0,219;0,0493;0,0053;0,0008;0,0006;0,0003;0,0004;0,0004
286;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0476;0,2164;0,4741;0,6862;0,835;0,9984;0,9311;0,8687;0,7471;0,4839;0,2527;0,0447;0,002;0,0003;0,0;0,0;0,0;0,0001
287;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0165;0,0915;0,2854;0,5633;0,5711;0,7935;0,6883;0,8139;0,6046;0,5998;0,3062;0,0999;0,0545;0,0051;0,0;0,0001;0,0015;0,0017;0,0021
288;parcialmente_nublado;0,001;0,0007;0,0011;0,0011;0,0009;0,005;0,0615;0,1631;0,4176;0,8274;0,7102;0,9899;1,0;0,7618;0,5641;0,4416;0,1909;0,0487;0,0047;0,0008;0,0006;0,0004;0,0005;0,0005
289;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,049;0,2023;0,4748;0,7533;0,9791;1,0;1,0;0,786;0,7288;0,4392;0,2214;0,05;0,0023;0,0003;0,0;0,0;0,0;0,0001
290;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0414;0,2229;0,5091;0,6725;0,9372;0,8901;1,0;0,8281;0,7278;0,4765;0,2328;0,0458;0,0018;0,0003;0,0;0,0;0,0;0,0001
291;parcialmente_nublado;0,0009;0,001;0,0011;0,0009;0,0009;0,0041;0,0561;0,1968;0,3963;0,5764;0,7624;0,7766;0,9101;0,7106;0,415;0,4074;0,1676;0,0544;0,0055;0,0008;0,0006;0,0004;0,0004;0,0004
292;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0417;0,1957;0,4736;0,7333;0,9456;1,0;1,0;0,8517;0,7173;0,4599;0,2372;0,0446;0,002;0,0003;0,0;0,0;0,0;0,0001
293;parcialmente_nublado;0,0009;0,0008;0,0011;0,0011;0,0009;0,0046;0,0548;0,2403;0,3942;0,6493;0,7407;0,7994;0,8315;0,853;0,5653;0,4147;0,2311;0,0483;0,0044;0,0008;0,0007;0,0004;0,0004;0,0004
294;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0465;0,2191;0,4347;0,7291;0,984;1,0;0,9903;0,9659;0,6912;0,5206;0,2579;0,0475;0,0024;0,0003;0,0;0,0;0,0;0,0001
295;parcialmente_nublado;0,001;0,0009;0,001;0,0012;0,0006;0,0037;0,0582;0,1443;0,3597;0,6012;0,7803;0,8126;0,833;0,7161;0,644;0,3183;0,1816;0,0548;0,0051;0,0007;0,0005;0,0004;0,0004;0,0004
296;parcialmente_nublado;0,0009;0,001;0,001;0,001;0,0007;0,004;0,0545;0,2058;0,4137;0,604;0,7096;0,8043;0,9507;0,7915;0,6534;0,3838;0,2352;0,0524;0,0044;0,0007;0,0006;0,0005;0,0004;0,0003
297;parcialmente_nublado;0,0008;0,0008;0,0011;0,0012;0,0006;0,0044;0,0557;0,17;0,3775;0,5866;0,7976;0,8716;0,9356;0,7317;0,6196;0,3994;0,2143;0,061;0,006;0,0009;0,0007;0,0004;0,0005;0,0006
298;parcialmente_nublado;0,001;0,0007;0,0013;0,0012;0,0009;0,0041;0,0511;0,1981;0,407;0,5908;0,857;0,9179;0,689;0,5848;0,7673;0,2767;0,1937;0,0399;0,0054;0,0008;0,0005;0,0005;0,0004;0,0004
299;parcialmente_nublado;0,001;0,0008;0,0011;0,0012;0,0006;0,0044;0,054;0,2075;0,3225;0,6671;0,7242;0,9475;0,9959;0,6457;0,5712;0,4104;0,1969;0,0505;0,0052;0,0007;0,0005;0,0004;0,0004;0,0004
300;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0548;0,2029;0,4703;0,6971;0,8714;0,9605;0,9637;0,8192;0,7153;0,5565;0,2492;0,0472;0,0021;0,0003;0,0;0,0;0,0;0,0001
301;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0492;0,1982;0,4407;0,721;0,8283;1,0;0,7883;0,8482;0,7203;0,4262;0,2472;0,0483;0,0021;0,0003;0,0;0,0;0,0;0,0001
302;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0368;0,1905;0,4807;0,7683;0,8393;0,9101;0,9738;0,9266;0,7383;0,4606;0,2504;0,0483;0,0018;0,0003;0,0;0,0;0,0;0,0001
303;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,04;0,2131;0,4631;0,6703;0,7513;0,9727;1,0;0,9321;0,778;0,596;0,2333;0,0484;0,0023;0,0003;0,0;0,0;0,0;0,0001
304;parcialmente_nublado;0,001;0,0008;0,001;0,0014;0,0007;0,0039;0,0451;0,2081;0,3959;0,6516;0,7724;0,9528;0,9439;0,9046;0,5812;0,3628;0,1829;0,0454;0,006;0,0008;0,0006;0,0004;0,0004;0,0004
305;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0402;0,2063;0,4417;0,6872;0,9662;0,9709;1,0;0,839;0,6448;0,5404;0,2436;0,0513;0,0021;0,0003;0,0;0,0;0,0;0,0001
306;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0443;0,2009;0,4817;0,6753;0,888;0,9136;1,0;0,9805;0,6688;0,5355;0,2313;0,0463;0,0023;0,0003;0,0;0,0;0,0;0,0001
307;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0122;0,1212;0,3108;0,457;0,5614;0,606;0,785;0,6137;0,6386;0,5171;0,4078;0,1891;0,0484;0,0045;0,0;0,0002;0,0017;0,0014;0,0018
308;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0141;0,0836;0,2609;0,3712;0,5539;0,6471;0,5921;0,5039;0,5615;0,4438;0,2791;0,1532;0,0614;0,0042;0,0;0,0002;0,0019;0,0014;0,0017
309;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,041;0,214;0,4392;0,7107;0,8986;0,9252;0,9546;0,7333;0,7158;0,44;0,1981;0,046;0,002;0,0003;0,0;0,0;0,0;0,0001
310;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0508;0,2474;0,4481;0,665;0,9324;1,0;0,9919;0,7907;0,8221;0,4656;0,2366;0,045;0,002;0,0003;0,0;0,0;0,0;0,0001
311;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,045;0,2446;0,5089;0,6826;0,7719;0,9696;0,9813;0,8545;0,73;0,4981;0,218;0,0488;0,0021;0,0003;0,0;0,0;0,0;0,0001
312;parcialmente_nublado;0,0012;0,0008;0,0009;0,0011;0,0006;0,0034;0,0496;0,2141;0,3902;0,5598;0,9775;0,9608;0,8584;0,7807;0,5546;0,3772;0,1657;0,0609;0,0053;0,0009;0,0007;0,0004;0,0003;0,0003
313;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0503;0,2023;0,4383;0,6723;0,7583;0,988;0,954;0,9145;0,7406;0,4751;0,2733;0,0455;0,0023;0,0003;0,0;0,0;0,0;0,0001
314;parcialmente_nublado;0,001;0,001;0,0011;0,001;0,0007;0,0042;0,0569;0,173;0,4634;0,6705;0,5645;0,8297;0,8962;0,7634;0,6987;0,3709;0,2236;0,0572;0,0049;0,0008;0,0005;0,0004;0,0004;0,0004
315;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0127;0,0935;0,3167;0,3842;0,5986;0,5469;0,6641;0,5508;0,522;0,3508;0,322;0,2099;0,0487;0,0031;0,0;0,0002;0,0016;0,0015;0,002
316;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,043;0,2082;0,4601;0,7306;0,7879;1,0;1,0;0,9551;0,7308;0,5054;0,2358;0,0454;0,002;0,0003;0,0;0,0;0,0;0,0001
317;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0434;0,2177;0,4217;0,7492;0,8266;0,9247;0,9617;0,8754;0,7235;0,589;0,2214;0,0423;0,0021;0,0003;0,0;0,0;0,0;0,0001
318;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,044;0,2185;0,3585;0,6558;0,9249;0,9548;0,8928;0,9503;0,7648;0,4958;0,2562;0,0388;0,002;0,0003;0,0;0,0;0,0;0,0001
319;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0389;0,1948;0,5022;0,685;0,9123;1,0;1,0;0,932;0,7167;0,4575;0,2268;0,0454;0,0021;0,0003;0,0;0,0;0,0;0,0001
320;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0439;0,2234;0,4379;0,7268;0,8265;0,9064;0,9588;0,8696;0,8113;0,532;0,2264;0,05;0,0021;0,0003;0,0;0,0;0,0;0,0001
321;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0437;0,2211;0,477;0,7571;0,933;0,9478;0,9318;0,7759;0,6637;0,4923;0,2337;0,0469;0,0023;0,0003;0,0;0,0;0,0;0,0001
322;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0371;0,2214;0,4583;0,7159;0,9651;0,9616;0,8786;0,907;0,6771;0,4995;0,2191;0,0472;0,0022;0,0003;0,0;0,0;0,0;0,0001
323;parcialmente_nublado;0,0009;0,0008;0,0013;0,0013;0,001;0,0039;0,0486;0,2032;0,3267;0,6406;0,8146;0,9813;0,8504;0,7788;0,7375;0,4037;0,1887;0,0518;0,0055;0,0009;0,0007;0,0004;0,0004;0,0004
324;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0134;0,0926;0,2216;0,5041;0,5182;0,5834;0,7744;0,5847;0,6668;0,6191;0,277;0,1767;0,0448;0,0038;0,0;0,0001;0,0014;0,0018;0,0021
325;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0463;0,2107;0,4791;0,6743;0,9283;0,9187;0,871;0,9329;0,7171;0,544;0,2304;0,0429;0,0022;0,0002;0,0;0,0;0,0;0,0001
326;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0089;0,0888;0,2869;0,363;0,548;0,7558;0,4131;0,9836;0,5814;0,4806;0,4183;0,1638;0,0467;0,0044;0,0;0,0002;0,0013;0,0016;0,0021
327;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0432;0,1956;0,4045;0,7581;0,8427;0,8519;0,9221;0,896;0,7541;0,5216;0,2301;0,0431;0,0019;0,0003;0,0;0,0;0,0;0,0001
328;nublado;0,0006;0,0;0,0;0,0001;0,0;0,011;0,0813;0,321;0,5758;0,3918;0,56;0,6353;0,7251;0,5404;0,4896;0,398;0,1671;0,0548;0,0038;0,0;0,0002;0,002;0,0016;0,0021
329;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0385;0,2098;0,4992;0,7302;0,8554;0,9747;1,0;0,9144;0,8012;0,462;0,2414;0,0435;0,0021;0,0003;0,0;0,0;0,0;0,0001
330;parcialmente_nublado;0,0009;0,0009;0,0012;0,0011;0,0008;0,0043;0,0578;0,1772;0,4513;0,6286;0,7599;0,8766;0,8351;0,722;0,4902;0,4781;0,197;0,0422;0,0057;0,0008;0,0007;0,0004;0,0003;0,0004
331;parcialmente_nublado;0,001;0,0011;0,001;0,0012;0,0009;0,0042;0,0494;0,1656;0,4178;0,6287;0,6317;1,0;1,0;0,7976;0,6051;0,3835;0,1887;0,0573;0,0062;0,0007;0,0005;0,0004;0,0004;0,0004
332;parcialmente_nublado;0,0009;0,0009;0,001;0,0011;0,0008;0,004;0,0537;0,1828;0,3878;0,6807;0,7878;0,9859;0,8858;0,768;0,6476;0,3861;0,2253;0,0603;0,0052;0,0007;0,0007;0,0004;0,0004;0,0004
333;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0461;0,2301;0,492;0,7135;0,9489;1,0;0,8775;0,8174;0,7455;0,4921;0,2572;0,0454;0,0019;0,0003;0,0;0,0;0,0;0,0001
334;parcialmente_nublado;0,001;0,0009;0,0009;0,0012;0,0007;0,0047;0,0514;0,2085;0,4038;0,5462;0,5574;0,8683;1,0;0,7568;0,6075;0,4298;0,202;0,0465;0,0061;0,0008;0,0006;0,0004;0,0005;0,0003
335;parcialmente_nublado;0,0009;0,0009;0,0011;0,0011;0,0008;0,0038;0,0636;0,1897;0,4421;0,7301;0,7383;0,9505;1,0;0,6803;0,4492;0,3609;0,1893;0,0503;0,0051;0,0009;0,0005;0,0004;0,0004;0,0004
